Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
35,40,85,197,True,4.2,2,11/15/2022 2:14:55 PM,False,0,1,22,27.4,2772,,4.2,6,11/15/2022 3:01:07 PM,False,0,0,600FB929,22,0,13,GF,40/85,1012,1012,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0,0.32,0,0,0,1,0,84,False,False,0,0,0,0,0,4.2,No comms for 90s +,AI is off,N/A,N/A,N/A,Not Diving,0,0,0
10000,14.1,0,1,0.45,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.21,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,18.5,0,1,0.49,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2984,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,20.4,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2970,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,21.7,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2966,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,21.7,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2956,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,22.1,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2950,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,22.4,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2934,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,20.3,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2926,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,19.6,0,1,0.51,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2922,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,20.6,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2908,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,19.6,0,1,0.51,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2902,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,18.8,0,1,0.51,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2896,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,17.9,0,1,0.5,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2888,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,15.2,0,1,0.47,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2884,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,14.5,0,1,0.46,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2878,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,14.7,0,1,0.46,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2870,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,14.1,0,1,0.46,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2866,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,14.1,0,1,0.45,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2858,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,14.7,0,1,0.46,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2844,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,14.2,0,1,0.46,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2832,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,13.2,0,1,0.45,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.21,2834,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,11.1,0,1,0.43,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2826,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,12.7,0,1,0.44,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2818,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,15.2,0,1,0.47,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2810,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,17.8,0,1,0.49,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2794,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
