Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
78,40,85,49,True,4.2,5,12/17/2022 10:51:15 AM,False,0,1,22,84.7,1432,,4.2,12,12/17/2022 11:15:07 AM,False,0,0,600FB929,22,0,13,GF,40/85,1011,1011,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,3,0,1,0.35,0.32,0,0,0,1,0,79,False,False,0,0,0,0,0,4.21,3044,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,7.9,0,1,0.39,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3032,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,15,0,1,0.45,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3024,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,27.3,0,1,0.58,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3002,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,42.4,0,5,0.72,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,2980,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,55.8,0,5,0.86,0.32,0,0,84,1,0,79,False,False,0,0,0,0,0,4.21,2958,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,60.7,0,5,0.91,0.32,0,0,60,1,0,79,False,False,0,0,0,0,0,4.21,2938,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,67.1,0,5,0.97,0.32,0,0,49,1,0,79,False,False,0,0,0,0,0,4.21,2922,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,70.6,0,6,1,0.32,0,0,44,1,0,79,False,False,0,0,0,0,0,4.21,2896,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,72.5,0,6,1.02,0.32,0,0,41,1,0,79,False,False,0,0,0,0,0,4.21,2884,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,72.4,0,6,1.02,0.32,0,0,40,1,0,79,False,False,0,0,0,0,0,4.21,2860,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,70,0,6,1,0.32,0,0,43,1,0,79,False,False,0,0,0,0,0,4.21,2854,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,70.9,0,6,1.01,0.32,0,0,42,1,0,79,False,False,0,0,0,0,0,4.21,2828,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,71.1,0,6,1.01,0.32,0,0,42,1,0,79,False,False,0,0,0,0,0,4.21,2804,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,71.1,0,6,1.02,0.32,0,0,41,1,0,79,False,False,0,0,0,0,0,4.2,2794,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,70.7,0,6,1.01,0.32,0,0,42,1,0,79,False,False,0,0,0,0,0,4.21,2778,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,71,0,6,1.01,0.32,0,0,41,1,0,79,False,False,0,0,0,0,0,4.21,2756,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,71.2,0,6,1.01,0.32,0,0,40,1,0,79,False,False,0,0,0,0,0,4.21,2736,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,72.3,0,6,1.02,0.32,0,0,40,1,0,79,False,False,0,0,0,0,0,4.21,2716,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,73,0,6,1.03,0.32,0,0,39,1,0,79,False,False,0,0,0,0,0,4.2,2712,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,74.3,0,6,1.04,0.32,0,0,37,1,0,79,False,False,0,0,0,0,0,4.21,2694,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,73.8,0,6,1.04,0.32,0,0,37,1,0,79,False,False,0,0,0,0,0,4.21,2686,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,73.9,0,6,1.04,0.32,0,0,37,1,0,79,False,False,0,0,0,0,0,4.21,2666,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,74.2,0,6,1.04,0.32,0,0,36,1,0,79,False,False,0,0,0,0,0,4.21,2652,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,74.7,0,6,1.04,0.32,0,0,36,1,0,79,False,False,0,0,0,0,0,4.21,2630,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,74.3,0,6,1.04,0.32,0,0,36,1,0,79,False,False,0,0,0,0,0,4.2,2608,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,74,0,6,1.04,0.32,0,0,36,1,0,79,False,False,0,0,0,0,0,4.21,2602,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,73.9,0,6,1.04,0.32,0,0,36,1,0,79,False,False,0,0,0,0,0,4.2,2580,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,73.7,0,6,1.04,0.32,0,0,35,1,0,79,False,False,0,0,0,0,0,4.2,2556,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,74.9,0,6,1.05,0.32,0,0,35,1,0,79,False,False,0,0,0,0,0,4.2,2536,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,75.8,0,6,1.06,0.32,0,0,33,1,0,79,False,False,0,0,0,0,0,4.2,2516,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,73.2,0,6,1.03,0.32,0,0,36,1,0,79,False,False,0,0,0,0,0,4.2,2494,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,71.4,0,6,1.02,0.32,0,0,38,1,0,79,False,False,0,0,0,0,0,4.2,2468,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,67.7,0,6,0.98,0.32,0,0,41,1,0,79,False,False,0,0,0,0,0,4.21,2440,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,68.5,0,6,0.9899999,0.32,0,0,42,1,0,79,False,False,0,0,0,0,0,4.2,2440,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,70.1,0,6,1,0.32,0,0,40,1,0,79,False,False,0,0,0,0,0,4.21,2414,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,72.3,0,6,1.02,0.32,0,0,37,1,0,79,False,False,0,0,0,0,0,4.2,2394,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,72.3,0,6,1.03,0.32,0,0,36,1,0,79,False,False,0,0,0,0,0,4.21,2382,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
380000,71.7,0,6,1.02,0.32,0,0,37,1,0,79,False,False,0,0,0,0,0,4.2,2350,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
390000,74.3,0,6,1.04,0.32,0,0,34,1,0,79,False,False,0,0,0,0,0,4.2,2334,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
400000,74.5,0,6,1.05,0.32,0,0,33,1,0,79,False,False,0,0,0,0,0,4.2,2310,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
410000,69.9,0,6,1,0.32,0,0,37,1,0,79,False,False,0,0,0,0,0,4.2,2288,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
420000,66.5,0,5,0.97,0.32,0,0,42,1,0,79,False,False,0,0,0,0,0,4.2,2262,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
430000,64.7,0,5,0.95,0.32,0,0,45,1,0,79,False,False,0,0,0,0,0,4.2,2248,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
440000,65.3,0,5,0.95,0.32,0,0,45,1,0,79,False,False,0,0,0,0,0,4.2,2220,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
450000,67.4,0,5,0.97,0.32,0,0,41,1,0,79,False,False,0,0,0,0,0,4.2,2192,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
460000,71.2,0,6,1.01,0.32,0,0,37,1,0,79,False,False,0,0,0,0,0,4.2,2166,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
470000,71.9,0,6,1.02,0.32,0,0,35,1,0,79,False,False,0,0,0,0,0,4.2,2136,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
480000,70.5,0,6,1.01,0.32,0,0,36,1,0,79,False,False,0,0,0,0,0,4.2,2102,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
490000,68.1,0,6,0.98,0.32,0,0,39,1,0,79,False,False,0,0,0,0,0,4.2,2084,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
500000,69.8,0,6,1,0.32,0,0,37,1,0,79,False,False,0,0,0,0,0,4.2,2052,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
510000,71.2,0,6,1.01,0.32,0,0,35,1,0,79,False,False,0,0,0,0,0,4.2,2028,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
520000,75.9,0,6,1.05,0.32,0,0,31,1,0,79,False,False,0,0,0,0,0,4.2,2000,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
530000,77.8,0,6,1.08,0.32,0,0,28,1,0,79,False,False,0,0,0,0,0,4.2,1968,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
540000,78.1,0,6,1.08,0.32,0,0,28,1,0,79,False,False,0,0,0,0,0,4.2,1944,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
550000,78.9,0,6,1.09,0.32,0,0,27,1,0,79,False,False,0,0,0,0,0,4.2,1914,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
560000,79.8,0,6,1.09,0.32,0,0,26,1,0,79,False,False,0,0,0,0,0,4.2,1888,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
570000,79.6,0,6,1.09,0.32,0,0,26,1,0,79,False,False,0,0,0,0,0,4.2,1860,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
580000,77.4,0,6,1.07,0.32,0,0,27,1,0,79,False,False,0,0,0,0,0,4.2,1838,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
590000,75.7,0,6,1.06,0.32,0,0,28,1,0,79,False,False,0,0,0,0,0,4.2,1806,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
600000,79.3,0,6,1.08,0.32,0,0,27,1,0,79,False,False,0,0,0,0,0,4.2,1774,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
610000,81.9,0,6,1.12,0.32,0,0,23,1,0,79,False,False,0,0,0,0,0,4.2,1752,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
620000,82.4,0,6,1.12,0.32,0,0,23,1,0,79,False,False,0,0,0,0,0,4.2,1732,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
630000,82.3,0,6,1.12,0.32,0,0,23,1,0,79,False,False,0,0,0,0,0,4.2,1718,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
640000,83,0,6,1.12,0.32,0,0,22,1,0,79,False,False,0,0,0,0,0,4.2,1704,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
650000,82.8,0,6,1.12,0.32,0,0,22,1,0,79,False,False,0,0,0,0,0,4.2,1662,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
660000,82.1,0,6,1.12,0.32,0,0,22,1,0,79,False,False,0,0,0,0,0,4.2,1658,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
670000,82.9,0,6,1.12,0.32,0,0,22,1,0,79,False,False,0,0,0,0,0,4.2,1632,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
680000,80.1,0,6,1.1,0.32,0,0,23,1,0,79,False,False,0,0,0,0,0,4.2,1620,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
690000,73.6,0,6,1.04,0.32,0,0,28,1,0,79,False,False,0,0,0,0,0,4.2,1600,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
700000,67.9,0,6,0.98,0.32,0,0,34,1,0,79,False,False,0,0,0,0,0,4.2,1580,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
