Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
27,40,85,203,True,4.1,3,11/13/2022 2:22:05 PM,False,0,1,22,37.1,2872,,4.1,9,11/13/2022 3:09:57 PM,False,0,0,600FB929,22,0,13,GF,40/85,1009,1009,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,1.8,0,1,0.34,0.32,0,0,0,1,0,102,False,False,0,0,0,0,0,4.13,2972,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,6.1,0,1,0.38,0.32,0,0,99,1,0,96,False,False,0,0,0,0,0,4.13,2954,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,5.6,0,1,0.37,0.32,0,0,99,1,0,93,False,False,0,0,0,0,0,4.13,2946,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,6,0,1,0.37,0.32,0,0,99,1,0,90,False,False,0,0,0,0,0,4.13,2934,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,10.1,0,1,0.41,0.32,0,0,99,1,0,89,False,False,0,0,0,0,0,4.13,2920,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,15.4,0,1,0.46,0.32,0,0,99,1,0,88,False,False,0,0,0,0,0,4.13,2908,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,19.2,0,1,0.5,0.32,0,0,99,1,0,87,False,False,0,0,0,0,0,4.13,2898,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,21.6,0,1,0.53,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.13,2880,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,23,0,1,0.54,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.13,2870,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,22.6,0,1,0.54,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.13,2864,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,21.9,0,1,0.53,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.13,2842,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,22,0,1,0.53,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.13,2838,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,22.5,0,1,0.54,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.13,2830,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,22.6,0,1,0.54,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.13,2814,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,21.9,0,1,0.53,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.13,2810,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,21.7,0,1,0.53,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.13,2802,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,23.7,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2794,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,23.6,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2786,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,24.2,0,1,0.56,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2780,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,25,0,1,0.56,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2772,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,25.9,0,1,0.57,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2764,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,24.7,0,1,0.56,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2756,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,24.4,0,1,0.56,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2736,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,23.4,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2740,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,22.9,0,1,0.54,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2736,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,22.3,0,1,0.54,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2718,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,21.2,0,1,0.53,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2710,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,20.8,0,1,0.53,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2710,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,19.3,0,1,0.5,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2708,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,22.6,0,1,0.54,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2700,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,24.2,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2678,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,23.5,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2672,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,24.1,0,1,0.56,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2666,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,24,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2654,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,23.6,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2634,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,23.2,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2638,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,21.1,0,1,0.53,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2620,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,20.8,0,1,0.52,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2612,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
380000,21.9,0,1,0.53,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2606,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
390000,22.6,0,1,0.54,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2598,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
400000,22.8,0,1,0.54,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.13,2580,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
410000,23,0,1,0.54,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2574,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
420000,23,0,1,0.54,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.12,2566,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
430000,22.3,0,1,0.54,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2552,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
440000,21.8,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.13,2546,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
450000,21.5,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2540,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
460000,20.8,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2526,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
470000,20.3,0,1,0.51,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2520,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
480000,20.8,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2512,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
490000,21.1,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.13,2506,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
500000,20.8,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2502,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
510000,20.7,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2494,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
520000,21.5,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2488,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
530000,21.4,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2480,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
540000,21.8,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2472,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
550000,21.5,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.13,2464,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
560000,19.7,0,1,0.51,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.13,2458,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
570000,20.9,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2460,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
580000,21.1,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2454,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
590000,20.1,0,1,0.51,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2448,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
600000,20.9,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2438,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
610000,22.8,0,1,0.54,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2428,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
620000,23.1,0,1,0.54,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2422,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
630000,20.6,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2414,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
640000,20.4,0,1,0.52,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2408,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
650000,23,0,1,0.54,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2398,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
660000,22.9,0,1,0.54,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2394,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
670000,22.4,0,1,0.54,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.13,2384,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
680000,23.6,0,1,0.55,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2362,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
690000,25.2,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2354,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
700000,25.9,0,1,0.57,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2350,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
710000,27.6,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2342,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
720000,25.4,0,1,0.57,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2336,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
730000,23,0,1,0.54,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2328,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
740000,25,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2320,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
750000,25.4,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2314,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
760000,25.2,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2306,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
770000,25.4,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2300,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
780000,26.1,0,1,0.57,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2292,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
790000,27.3,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2284,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
800000,28.3,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2276,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
810000,28,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2270,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
820000,28.5,0,1,0.6,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2262,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
830000,28.3,0,1,0.6,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2250,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
840000,28.4,0,1,0.6,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2238,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
850000,28.1,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2230,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
860000,24.7,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2226,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
870000,25.4,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2210,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
880000,27.2,0,1,0.58,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2204,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
890000,27.4,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2190,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
900000,24.4,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2184,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
910000,24.6,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2178,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
920000,26.2,0,1,0.57,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2166,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
930000,25.6,0,1,0.57,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2160,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
940000,24,0,1,0.55,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2158,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
950000,22.7,0,1,0.54,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2144,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
960000,25.1,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2134,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
970000,26,0,1,0.58,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2130,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
980000,27.7,0,1,0.58,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2126,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
990000,29.7,0,1,0.61,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2114,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1000000,27.2,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2098,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1010000,25.9,0,1,0.57,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2098,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1020000,26.4,0,1,0.57,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2090,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1030000,27.6,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2086,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1040000,27.7,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2074,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1050000,27.6,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2062,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1060000,28.2,0,1,0.6,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2056,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1070000,27.6,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2048,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1080000,27.7,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2032,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1090000,28.7,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2026,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1100000,28.4,0,1,0.6,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2018,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
1110000,28.3,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.12,2016,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
