Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
12,40,85,65535,True,4.3,0,9/17/2022 9:49:50 AM,False,0,1,22,46.1,2492,,4.3,6,9/17/2022 10:31:22 AM,False,0,0,600FB929,22,0,13,GF,40/85,1012,1012,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,2.5,0,1,0.34,0.32,0,0,0,1,0,86,False,False,0,0,0,0,0,4.29,2998,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,11.9,0,1,0.42,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2982,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,22.4,0,1,0.53,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2956,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,32.6,0,1,0.63,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2940,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,37.8,0,5,0.69,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2912,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,39.8,0,5,0.7,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2892,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,42.2,0,5,0.72,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2874,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,42.5,0,5,0.74,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2856,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,41.1,0,5,0.72,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2844,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,40.6,0,5,0.72,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2824,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,41.2,0,5,0.72,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2816,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,41.3,0,5,0.72,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2794,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,39.3,0,5,0.71,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2786,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,39.9,0,5,0.71,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2770,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,40.6,0,5,0.71,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2750,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,42,0,5,0.73,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2736,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,43.2,0,5,0.73,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2718,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,42.3,0,5,0.73,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2718,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,42.5,0,5,0.73,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.29,2690,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
