Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
48,40,85,73,True,4.2,4,11/18/2022 10:42:27 AM,False,0,1,22,103.3,1501,,4.2,12,11/18/2022 11:07:28 AM,False,0,0,600FB929,22,0,13,GF,40/85,1014,1014,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0,0.32,0,0,0,1,0,82,False,False,0,0,0,0,0,4.24,No comms for 90s +,AI is off,N/A,N/A,N/A,Not Diving,0,0,0
10000,13.9,0,1,0.44,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.25,2940,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,24.3,0,1,0.54,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.25,2912,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,37.2,0,1,0.66,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.25,2892,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,50.5,0,5,0.8,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.25,2862,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,59.3,0,5,0.89,0.32,0,0,74,1,0,82,False,False,0,0,0,0,0,4.25,2838,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,67.5,0,5,0.97,0.32,0,0,54,1,0,82,False,False,0,0,0,0,0,4.25,2816,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,73.8,0,6,1.03,0.32,0,0,43,1,0,82,False,False,0,0,0,0,0,4.25,2796,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,77.5,0,6,1.07,0.32,0,0,37,1,0,82,False,False,0,0,0,0,0,4.25,2768,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,80.7,0,6,1.1,0.32,0,0,34,1,0,81,False,False,0,0,0,0,0,4.25,2742,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,82.9,0,6,1.13,0.32,0,0,31,1,0,81,False,False,0,0,0,0,0,4.25,2728,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,82.1,0,6,1.12,0.32,0,0,31,1,0,81,False,False,0,0,0,0,0,4.25,2708,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,82.8,0,6,1.12,0.32,0,0,31,1,0,81,False,False,0,0,0,0,0,4.25,2682,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,80.4,0,6,1.1,0.32,0,0,33,1,0,81,False,False,0,0,0,0,0,4.25,2672,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,79.8,0,6,1.09,0.32,0,0,34,1,0,81,False,False,0,0,0,0,0,4.24,2658,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,82,0,6,1.12,0.32,0,0,31,1,0,81,False,False,0,0,0,0,0,4.25,2634,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,81.6,0,6,1.11,0.32,0,0,31,1,0,81,False,False,0,0,0,0,0,4.25,2612,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,79.6,0,6,1.09,0.32,0,0,33,1,0,81,False,False,0,0,0,0,0,4.25,2604,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,79.6,0,6,1.1,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.25,2582,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,79.4,0,6,1.09,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.25,2576,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,79.4,0,6,1.09,0.32,0,0,33,1,0,81,False,False,0,0,0,0,0,4.24,2564,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,79.3,0,6,1.09,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.24,2550,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
