Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
63,40,85,60,True,4.2,7,12/13/2022 10:42:18 AM,False,0,1,22,105.1,1622,,4.2,15,12/13/2022 11:09:20 AM,False,0,0,600FB929,22,0,13,GF,40/85,1012,1012,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0.32,0.32,0,0,0,1,0,81,False,False,0,0,0,0,0,4.24,3188,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,11.7,0,1,0.43,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.24,3170,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,20.8,0,1,0.5,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.24,3144,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,30.1,0,1,0.6,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.24,3132,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,42.2,0,5,0.7,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.24,3106,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,53,0,5,0.83,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.24,3076,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,63.5,0,5,0.92,0.32,0,0,60,1,0,80,False,False,0,0,0,0,0,4.24,3048,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,71.6,0,6,1.02,0.32,0,0,43,1,0,80,False,False,0,0,0,0,0,4.24,3012,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,72.6,0,6,1.03,0.32,0,0,40,1,0,80,False,False,0,0,0,0,0,4.24,2988,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,74.9,0,6,1.05,0.32,0,0,39,1,0,80,False,False,0,0,0,0,0,4.24,2958,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,74.7,0,6,1.05,0.32,0,0,38,1,0,80,False,False,0,0,0,0,0,4.24,2948,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,74.1,0,6,1.04,0.32,0,0,39,1,0,80,False,False,0,0,0,0,0,4.24,2930,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,74.9,0,6,1.05,0.32,0,0,38,1,0,80,False,False,0,0,0,0,0,4.24,2908,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,74.9,0,6,1.05,0.32,0,0,37,1,0,80,False,False,0,0,0,0,0,4.24,2892,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,74.3,0,6,1.05,0.32,0,0,38,1,0,80,False,False,0,0,0,0,0,4.24,2868,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,72,0,6,1.02,0.32,0,0,40,1,0,80,False,False,0,0,0,0,0,4.24,2860,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,74.2,0,6,1.04,0.32,0,0,39,1,0,80,False,False,0,0,0,0,0,4.24,2852,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,77.2,0,6,1.07,0.32,0,0,36,1,0,80,False,False,0,0,0,0,0,4.24,2836,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,80.3,0,6,1.09,0.32,0,0,32,1,0,80,False,False,0,0,0,0,0,4.24,2802,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,87.5,0,6,1.16,0.32,0,0,26,1,0,80,False,False,0,0,0,0,0,4.24,2770,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,90.2,0,6,1.2,0.32,0,0,23,1,0,80,False,False,0,0,0,0,0,4.24,2756,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,93,0,6,1.22,0.32,0,0,22,1,0,80,False,False,0,0,0,0,0,4.24,2730,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,94.1,0,6,1.23,0.32,0,0,21,1,0,80,False,False,0,0,0,0,0,4.23,2700,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,94.7,0,6,1.24,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2690,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,94.4,0,6,1.24,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2658,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,94,0,6,1.23,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2650,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,94.1,0,6,1.24,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2620,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,93.3,0,6,1.23,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2598,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,93,0,6,1.22,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2584,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,92.9,0,6,1.22,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2580,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,93.4,0,6,1.23,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.23,2544,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,93.5,0,6,1.23,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2538,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,93.1,0,6,1.23,0.32,0,0,19,1,0,80,False,False,0,0,0,0,0,4.23,2502,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,91.7,0,6,1.21,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.23,2484,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,91.9,0,6,1.21,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.23,2464,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,91.8,0,6,1.21,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.23,2448,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,92.3,0,6,1.22,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.24,2420,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,91.8,0,6,1.21,0.32,0,0,19,1,0,80,False,False,0,0,0,0,0,4.23,2408,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
380000,91.9,0,6,1.21,0.32,0,0,20,1,0,80,False,False,0,0,0,0,0,4.23,2384,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
390000,92.1,0,6,1.22,0.32,0,0,19,1,0,80,False,False,0,0,0,0,0,4.24,2372,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
