Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
92,40,85,48,True,4.2,7,12/31/2022 10:37:21 AM,False,0,1,22,55.9,3626,,4.2,21,12/31/2022 11:37:47 AM,False,0,0,600FB929,22,0,13,GF,40/85,1015,1015,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,1,0,0,0.37,0.36,0,0,0,1,0,83,False,False,0,0,0,0,0,4.23,3308,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,11.7,0,1,0.48,0.36,0,0,99,1,0,81,False,False,0,0,0,0,0,4.23,3300,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,20.9,0,1,0.58,0.36,0,0,99,1,0,81,False,False,0,0,0,0,0,4.22,3286,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,30.2,0,1,0.68,0.36,0,0,99,1,0,80,False,False,0,0,0,0,0,4.22,3272,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,34.8,0,1,0.72,0.36,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,3260,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,39,0,5,0.78,0.36,0,0,99,1,0,80,False,False,0,0,0,0,0,4.22,3238,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,41.3,0,5,0.81,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.22,3230,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,41.6,0,5,0.82,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.22,3212,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,41.6,0,5,0.82,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.23,3212,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,41.4,0,5,0.82,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.23,3206,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
