Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
99,40,85,24,True,4.1,8,1/1/2023 3:36:23 PM,False,0,1,22,25.2,3027,,4.1,12,1/1/2023 4:26:50 PM,False,0,0,600FB929,22,0,13,GF,40/85,1013,1013,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,2.3,0,0,0.34,0.32,0,0,0,1,0,81,False,False,0,0,0,0,0,4.14,2856,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,7.9,0,1,0.4,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.14,2840,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,11.8,0,1,0.43,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.14,2826,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,11.7,0,1,0.44,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.14,2810,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,10.1,0,1,0.42,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2798,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,12.5,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2784,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,12.1,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2778,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,11.7,0,1,0.43,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2768,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,12.7,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2764,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,12.1,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2752,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,12.8,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2742,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,12.8,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2730,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,12.5,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2720,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,12.9,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2716,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,12.5,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2710,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,11.9,0,1,0.43,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2702,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,11.6,0,1,0.43,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2698,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,11.5,0,1,0.43,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2692,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,12.6,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2682,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,13,0,1,0.45,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2674,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,11.9,0,1,0.43,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2666,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,11.6,0,1,0.44,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2660,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,12.9,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2652,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,12.8,0,1,0.45,0.32,0,0,99,1,0,79,False,False,0,0,0,0,0,4.14,2650,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,12.6,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2642,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,12.9,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2636,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,13.3,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2628,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,13.9,0,1,0.46,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2624,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,13.1,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2620,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,12.6,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.13,2616,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,12.8,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2608,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,12.8,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2598,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,12.3,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2594,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,12.5,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2588,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,12.9,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2580,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,13,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2572,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,12.9,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2570,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,14.1,0,1,0.46,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2568,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
380000,13.2,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2554,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
390000,12.2,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2556,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
400000,13.2,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2548,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
410000,13.4,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2540,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
420000,13.7,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2540,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
430000,13.1,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2536,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
440000,12.9,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2528,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
450000,12.6,0,1,0.44,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.13,2526,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
460000,13.5,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.13,2522,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
470000,13.3,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2514,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
480000,12.9,0,1,0.45,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.14,2502,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
490000,14.2,0,1,0.46,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.13,2496,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
500000,14.1,0,1,0.46,0.32,0,0,99,1,0,78,False,False,0,0,0,0,0,4.13,2494,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
