Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
53,40,85,217,True,4.2,2,11/19/2022 2:34:17 PM,False,0,1,22,101.5,1402,,4.2,9,11/19/2022 2:57:39 PM,False,0,0,600FB929,22,0,13,GF,40/85,1009,1009,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,2.8,0,1,0.35,0.32,0,0,0,1,0,82,False,False,0,0,0,0,0,4.18,2942,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,8.900001,0,1,0.41,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,2928,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,15.9,0,1,0.47,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,2922,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,22.4,0,1,0.54,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,2892,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,31.4,0,1,0.63,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,2882,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,41.1,0,5,0.7,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,2852,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,51.8,0,5,0.81,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,2822,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,64,0,5,0.93,0.32,0,0,67,1,0,82,False,False,0,0,0,0,0,4.18,2798,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,69.4,0,6,0.9899999,0.32,0,0,51,1,0,82,False,False,0,0,0,0,0,4.18,2772,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,72,0,6,1.02,0.32,0,0,46,1,0,82,False,False,0,0,0,0,0,4.18,2756,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,71.8,0,6,1.02,0.32,0,0,45,1,0,82,False,False,0,0,0,0,0,4.18,2746,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,70.3,0,6,1,0.32,0,0,49,1,0,81,False,False,0,0,0,0,0,4.18,2734,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,70.2,0,6,1,0.32,0,0,49,1,0,81,False,False,0,0,0,0,0,4.18,2712,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,71.2,0,6,1.01,0.32,0,0,47,1,0,81,False,False,0,0,0,0,0,4.18,2698,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,72.3,0,6,1.02,0.32,0,0,45,1,0,81,False,False,0,0,0,0,0,4.18,2678,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,71.9,0,6,1.02,0.32,0,0,43,1,0,81,False,False,0,0,0,0,0,4.18,2650,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,72.3,0,6,1.02,0.32,0,0,43,1,0,81,False,False,0,0,0,0,0,4.18,2638,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,72.7,0,6,1.03,0.32,0,0,43,1,0,81,False,False,0,0,0,0,0,4.18,2626,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,71.6,0,6,1.01,0.32,0,0,44,1,0,81,False,False,0,0,0,0,0,4.18,2604,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,73.3,0,6,1.03,0.32,0,0,41,1,0,81,False,False,0,0,0,0,0,4.18,2590,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,72.9,0,6,1.03,0.32,0,0,43,1,0,81,False,False,0,0,0,0,0,4.18,2582,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,73,0,6,1.02,0.32,0,0,43,1,0,81,False,False,0,0,0,0,0,4.18,2568,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,73.8,0,6,1.04,0.32,0,0,39,1,0,81,False,False,0,0,0,0,0,4.18,2538,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,76.7,0,6,1.06,0.32,0,0,36,1,0,81,False,False,0,0,0,0,0,4.18,2528,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,80.8,0,6,1.1,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.18,2502,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,82.6,0,6,1.12,0.32,0,0,30,1,0,81,False,False,0,0,0,0,0,4.18,2476,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,84,0,6,1.13,0.32,0,0,29,1,0,81,False,False,0,0,0,0,0,4.18,2464,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,84.6,0,6,1.14,0.32,0,0,28,1,0,81,False,False,0,0,0,0,0,4.18,2456,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,87.7,0,6,1.17,0.32,0,0,25,1,0,81,False,False,0,0,0,0,0,4.18,2432,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,90,0,6,1.19,0.32,0,0,23,1,0,81,False,False,0,0,0,0,0,4.18,2404,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
