Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
76,40,85,38,True,4.2,1,12/16/2022 3:15:47 PM,False,0,1,22,31.6,2351,,4.2,1,12/16/2022 3:54:58 PM,False,0,0,600FB929,22,0,13,GF,40/85,1008,1008,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,2.6,0,0,0.29,0.27,0,0,0,1,0,82,False,False,0,0,0,0,0,4.18,2988,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,8.6,0,1,0.34,0.27,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,2970,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,12.6,0,1,0.37,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2954,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,15.7,0,1,0.4,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2938,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,15.4,0,1,0.39,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2920,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,15.2,0,1,0.39,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2912,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,15.9,0,1,0.4,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2898,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,17.6,0,1,0.41,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2886,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,17.9,0,1,0.42,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2878,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,18.5,0,1,0.41,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2872,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,17.6,0,1,0.41,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2866,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,18.2,0,1,0.42,0.27,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,2856,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,17.8,0,1,0.41,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2848,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,19,0,1,0.42,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2836,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,18.6,0,1,0.42,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2826,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,18.9,0,1,0.42,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2822,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,19.4,0,1,0.43,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2810,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,19.4,0,1,0.43,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2800,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,18.7,0,1,0.42,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2794,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,19.9,0,1,0.43,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2786,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,19,0,1,0.43,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2774,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,18,0,1,0.42,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2764,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,17.3,0,1,0.41,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2766,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,18,0,1,0.42,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2752,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,19.9,0,1,0.43,0.27,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2744,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
