Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
28,40,85,24,True,4.1,7,11/13/2022 3:33:49 PM,False,0,1,22,31.9,3294,,4.1,13,11/13/2022 4:28:43 PM,False,0,0,600FB929,22,0,13,GF,40/85,1012,1012,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,2.9,0,1,0.35,0.32,0,0,0,1,0,84,False,False,0,0,0,0,0,4.08,2936,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,7.9,0,1,0.39,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.08,2922,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,13.1,0,1,0.44,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.08,2908,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,17.6,0,1,0.49,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.08,2892,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,20.8,0,1,0.52,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.08,2884,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,23.6,0,1,0.55,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.08,2862,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,26,0,1,0.57,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2852,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,27,0,1,0.58,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2828,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,24.7,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2822,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,25.3,0,1,0.56,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2816,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,28.2,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2796,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,30.1,0,1,0.61,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2786,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,30.4,0,1,0.62,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2784,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,30.2,0,1,0.61,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2774,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,29.4,0,1,0.61,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2758,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,29.8,0,1,0.61,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2750,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,30.8,0,1,0.62,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2748,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,29.9,0,1,0.61,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2738,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,28.5,0,1,0.6,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2728,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,27.9,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2714,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,28,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2698,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,27.8,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2698,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,27.3,0,1,0.58,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2686,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,28.2,0,1,0.59,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2678,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,26.6,0,1,0.58,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.08,2670,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
