Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
41,40,85,27,True,4.1,3,11/16/2022 3:17:22 PM,False,0,1,22,26.6,2684,,4.1,5,11/16/2022 4:02:06 PM,False,0,0,600FB929,22,0,13,GF,40/85,1013,1013,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0,0.32,0,0,0,1,0,85,False,False,0,0,0,0,0,4.12,No comms for 90s +,AI is off,N/A,N/A,N/A,Not Diving,0,0,0
10000,6.8,0,1,0.38,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.13,2852,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,8.6,0,1,0.4,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2840,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,9.7,0,1,0.41,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2824,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,12.4,0,1,0.44,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2810,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,14.2,0,1,0.46,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2798,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,14.2,0,1,0.45,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2784,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,15,0,1,0.47,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.13,2772,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,15.2,0,1,0.47,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.13,2766,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,16.4,0,1,0.48,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.13,2756,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
