Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
67,40,85,33,True,4.2,1,12/14/2022 11:03:55 AM,False,0,1,22,25.8,2824,,4.2,4,12/14/2022 11:50:59 AM,False,0,0,600FB929,22,0,13,GF,40/85,1011,1011,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0.32,0.32,0,0,0,1,0,81,False,False,0,0,0,0,0,4.24,2878,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,10.2,0,1,0.42,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.24,2846,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,16.3,0,1,0.47,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.24,2832,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,18.9,0,1,0.5,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.24,2822,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,18.6,0,1,0.5,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2814,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,18.3,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.24,2806,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,18.9,0,1,0.5,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2798,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,18.5,0,1,0.5,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.24,2794,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,17.7,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2786,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,16.9,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2774,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,17.8,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.24,2770,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,16.9,0,1,0.48,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.24,2768,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,18,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2770,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,18.9,0,1,0.5,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2762,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,19.8,0,1,0.51,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.24,2752,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,17,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2748,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,18.7,0,1,0.5,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2736,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,18.7,0,1,0.5,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2736,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,17.5,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2724,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,17.4,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2716,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,16.9,0,1,0.48,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2712,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,16.2,0,1,0.48,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2706,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,16.3,0,1,0.47,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2696,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,18,0,1,0.49,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.23,2694,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
