Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
56,40,85,147,True,4.2,4,12/11/2022 2:18:13 PM,False,0,1,22,32.9,2463,,4.2,10,12/11/2022 2:59:16 PM,False,0,0,600FB929,22,0,13,GF,40/85,1010,1010,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,2.2,0,1,0.39,0.37,0,0,0,1,0,86,False,False,0,0,0,0,0,4.18,3560,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,13.1,0,1,0.49,0.37,0,0,99,1,0,84,False,False,0,0,0,0,0,4.18,3548,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,20.8,0,1,0.6,0.37,0,0,99,1,0,83,False,False,0,0,0,0,0,4.18,3522,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,24,0,1,0.63,0.37,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,3506,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,23.9,0,1,0.63,0.37,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,3478,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,24,0,1,0.64,0.37,0,0,99,1,0,82,False,False,0,0,0,0,0,4.18,3468,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,23.8,0,1,0.65,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3452,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,23.8,0,1,0.64,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3436,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,20.9,0,1,0.62,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3424,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,21.1,0,1,0.61,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3416,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,21.8,0,1,0.61,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3402,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,21.2,0,1,0.61,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3390,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,19.1,0,1,0.58,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3386,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,18.6,0,1,0.57,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3382,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,17.6,0,1,0.56,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3366,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,19.1,0,1,0.58,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3354,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,19.6,0,1,0.59,0.37,0,0,99,1,0,81,False,False,0,0,0,0,0,4.18,3346,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,17,0,1,0.56,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3338,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,19.5,0,1,0.59,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3326,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,18.8,0,1,0.58,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3320,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,17.7,0,1,0.57,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3308,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,18.1,0,1,0.57,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3296,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,19.5,0,1,0.58,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3280,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,22,0,1,0.61,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3278,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,22.8,0,1,0.62,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3266,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,19.9,0,1,0.6,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3260,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,17.4,0,1,0.57,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3258,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,10.5,0,1,0.5,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3246,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,0,0,0,0.37,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3240,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,0,0,0,0.38,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3244,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,6,0,1,0.42,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3240,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,12.8,0,1,0.51,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3224,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,18.1,0,1,0.57,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3202,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,21.2,0,1,0.6,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3190,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,23.7,0,1,0.63,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3184,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,25.5,0,1,0.65,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3164,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,24.8,0,1,0.65,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3160,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,25.6,0,1,0.65,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3148,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
380000,26.4,0,1,0.66,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3136,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
390000,27.1,0,1,0.67,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3132,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
400000,25.4,0,1,0.65,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3126,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
410000,24.9,0,1,0.65,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3118,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
420000,23.2,0,1,0.63,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3104,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
430000,25.6,0,1,0.66,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3102,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
440000,24.5,0,1,0.65,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3086,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
450000,24.4,0,1,0.64,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3078,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
460000,24,0,1,0.64,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3074,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
470000,24.2,0,1,0.64,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3066,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
480000,24.7,0,1,0.64,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3052,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
490000,24.4,0,1,0.64,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3048,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
500000,23.8,0,1,0.64,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3034,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
510000,23.4,0,1,0.63,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3028,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
520000,23,0,1,0.63,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3024,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
530000,20.9,0,1,0.62,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3024,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
540000,21,0,1,0.6,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.17,3016,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
550000,21.7,0,1,0.62,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,3004,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
560000,22,0,1,0.62,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2992,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
570000,21.5,0,1,0.61,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2986,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
580000,23.1,0,1,0.62,0.37,0,0,99,1,0,80,False,False,0,0,0,0,0,4.18,2982,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
