Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
101,40,85,110,True,4.1,3,1/8/2023 1:23:58 PM,False,0,1,22,94.3,2026,,4.1,11,1/8/2023 1:57:44 PM,False,0,0,600FB929,22,0,13,GF,40/85,1015,1015,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,1.2,0,0,0.36,0.35,0,0,0,1,0,73,False,False,0,0,0,0,0,4.14,3478,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,12.3,0,1,0.47,0.35,0,0,99,1,0,73,False,False,0,0,0,0,0,4.15,3456,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,19,0,1,0.54,0.35,0,0,99,1,0,73,False,False,0,0,0,0,0,4.14,3432,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,19.1,0,1,0.54,0.35,0,0,99,1,0,73,False,False,0,0,0,0,0,4.15,3420,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,20.8,0,1,0.57,0.35,0,0,99,1,0,73,False,False,0,0,0,0,0,4.14,3412,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,24.5,0,1,0.6,0.35,0,0,99,1,0,72,False,False,0,0,0,0,0,4.14,3398,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,29.1,0,1,0.65,0.35,0,0,99,1,0,72,False,False,0,0,0,0,0,4.14,3382,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,34,0,1,0.69,0.35,0,0,99,1,0,72,False,False,0,0,0,0,0,4.14,3362,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,38.4,0,5,0.74,0.35,0,0,99,1,0,72,False,False,0,0,0,0,0,4.14,3356,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,43.2,0,5,0.79,0.35,0,0,99,1,0,72,False,False,0,0,0,0,0,4.14,3338,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
