Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
86,40,85,152,True,4.2,8,12/29/2022 2:10:27 PM,False,0,1,22,75.9,2773,,4.1,25,12/29/2022 2:56:40 PM,False,0,0,600FB929,22,0,13,GF,40/85,1016,1016,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,3,0,0,0.39,0.36,0,0,0,1,0,86,False,False,0,0,0,0,0,4.17,3396,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,15.2,0,1,0.51,0.36,0,0,99,1,0,84,False,False,0,0,0,0,0,4.17,3370,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,24.1,0,1,0.62,0.36,0,0,99,1,0,82,False,False,0,0,0,0,0,4.17,3344,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,27.1,0,1,0.65,0.36,0,0,99,1,0,81,False,False,0,0,0,0,0,4.17,3328,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,32.1,0,1,0.71,0.36,0,0,99,1,0,80,False,False,0,0,0,0,0,4.17,3314,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,31.8,0,1,0.71,0.36,0,0,99,1,0,80,False,False,0,0,0,0,0,4.17,3288,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,33.4,0,1,0.73,0.36,0,0,99,1,0,80,False,False,0,0,0,0,0,4.17,3280,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,36.7,0,5,0.76,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.17,3266,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,39.2,0,5,0.79,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.17,3250,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,43,0,5,0.83,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.17,3238,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,46.2,0,5,0.86,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.17,3218,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,49.7,0,5,0.9,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.17,3200,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
