Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
89,40,85,70,True,4.2,8,12/30/2022 11:36:33 AM,False,0,1,22,80.9,2670,,4.2,25,12/30/2022 12:21:03 PM,False,0,0,600FB929,22,0,13,GF,40/85,1016,1016,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0.37,0.36,0,0,0,1,0,80,False,False,0,0,0,0,0,4.21,3470,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,14.5,0,1,0.5,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3448,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,24.3,0,1,0.62,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3432,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,34.1,0,1,0.73,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3416,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,40.5,0,5,0.8,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3392,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,47.1,0,5,0.87,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3372,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,53.4,0,5,0.94,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.21,3350,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,58.8,0,5,1,0.36,0,0,97,1,0,79,False,False,0,0,0,0,0,4.21,3334,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,67.3,0,5,1.09,0.36,0,0,65,1,0,79,False,False,0,0,0,0,0,4.21,3320,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,71.2,0,6,1.13,0.36,0,0,54,1,0,78,False,False,0,0,0,0,0,4.21,3296,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,73.2,0,6,1.17,0.36,0,0,49,1,0,78,False,False,0,0,0,0,0,4.21,3272,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,72.4,0,6,1.16,0.36,0,0,50,1,0,78,False,False,0,0,0,0,0,4.21,3258,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,70.3,0,6,1.12,0.36,0,0,55,1,0,78,False,False,0,0,0,0,0,4.21,3244,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,71.5,0,6,1.15,0.36,0,0,52,1,0,78,False,False,0,0,0,0,0,4.21,3214,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,71.4,0,6,1.14,0.36,0,0,53,1,0,78,False,False,0,0,0,0,0,4.21,3208,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,71.9,0,6,1.15,0.36,0,0,52,1,0,78,False,False,0,0,0,0,0,4.21,3198,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,71.3,0,6,1.14,0.36,0,0,52,1,0,78,False,False,0,0,0,0,0,4.21,3174,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,71.8,0,6,1.15,0.36,0,0,51,1,0,78,False,False,0,0,0,0,0,4.21,3158,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,71.2,0,6,1.14,0.36,0,0,51,1,0,78,False,False,0,0,0,0,0,4.21,3144,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,74,0,6,1.16,0.36,0,0,48,1,0,78,False,False,0,0,0,0,0,4.21,3132,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,76.5,0,6,1.19,0.36,0,0,45,1,0,78,False,False,0,0,0,0,0,4.21,3124,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,75.5,0,6,1.19,0.36,0,0,45,1,0,78,False,False,0,0,0,0,0,4.21,3104,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,75.3,0,6,1.18,0.36,0,0,45,1,0,78,False,False,0,0,0,0,0,4.21,3094,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,78.3,0,6,1.2,0.36,0,0,44,1,0,78,False,False,0,0,0,0,0,4.21,3086,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,80.1,0,6,1.24,0.36,0,0,39,1,0,78,False,False,0,0,0,0,0,4.21,3074,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,78.4,0,6,1.22,0.36,0,0,40,1,0,78,False,False,0,0,0,0,0,4.21,3066,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,76.2,0,6,1.2,0.36,0,0,42,1,0,78,False,False,0,0,0,0,0,4.21,3058,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,70.4,0,6,1.14,0.36,0,0,49,1,0,78,False,False,0,0,0,0,0,4.2,3036,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,66.9,0,5,1.1,0.36,0,0,57,1,0,78,False,False,0,0,0,0,0,4.21,3016,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,66.4,0,5,1.09,0.36,0,0,59,1,0,78,False,False,0,0,0,0,0,4.2,3008,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,65.5,0,5,1.08,0.36,0,0,60,1,0,78,False,False,0,0,0,0,0,4.2,2978,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,64.8,0,5,1.07,0.36,0,0,62,1,0,78,False,False,0,0,0,0,0,4.2,2974,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,65.8,0,5,1.08,0.36,0,0,62,1,0,78,False,False,0,0,0,0,0,4.21,2950,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,67.8,0,5,1.1,0.36,0,0,56,1,0,78,False,False,0,0,0,0,0,4.21,2926,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,67.4,0,5,1.1,0.36,0,0,57,1,0,78,False,False,0,0,0,0,0,4.21,2930,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,68.9,0,6,1.11,0.36,0,0,53,1,0,78,False,False,0,0,0,0,0,4.2,2908,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,69.2,0,6,1.12,0.36,0,0,52,1,0,78,False,False,0,0,0,0,0,4.21,2894,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,69.3,0,6,1.12,0.36,0,0,51,1,0,78,False,False,0,0,0,0,0,4.2,2864,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
380000,69.8,0,6,1.13,0.36,0,0,50,1,0,78,False,False,0,0,0,0,0,4.2,2856,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
390000,71.1,0,6,1.14,0.36,0,0,49,1,0,78,False,False,0,0,0,0,0,4.2,2848,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
400000,71.3,0,6,1.14,0.36,0,0,47,1,0,78,False,False,0,0,0,0,0,4.2,2826,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
410000,74.5,0,6,1.17,0.36,0,0,44,1,0,78,False,False,0,0,0,0,0,4.2,2816,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
420000,76,0,6,1.19,0.36,0,0,41,1,0,78,False,False,0,0,0,0,0,4.2,2794,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
430000,75.2,0,6,1.19,0.36,0,0,42,1,0,78,False,False,0,0,0,0,0,4.2,2786,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
440000,74.2,0,6,1.17,0.36,0,0,43,1,0,78,False,False,0,0,0,0,0,4.2,2782,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
450000,73.8,0,6,1.17,0.36,0,0,43,1,0,78,False,False,0,0,0,0,0,4.2,2758,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
460000,72.4,0,6,1.15,0.36,0,0,45,1,0,78,False,False,0,0,0,0,0,4.2,2748,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
470000,73.9,0,6,1.17,0.36,0,0,43,1,0,78,False,False,0,0,0,0,0,4.21,2736,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
480000,75.3,0,6,1.18,0.36,0,0,41,1,0,78,False,False,0,0,0,0,0,4.2,2728,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
490000,76,0,6,1.19,0.36,0,0,40,1,0,78,False,False,0,0,0,0,0,4.2,2722,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
500000,74.4,0,6,1.17,0.36,0,0,42,1,0,78,False,False,0,0,0,0,0,4.2,2708,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
510000,73.4,0,6,1.17,0.36,0,0,42,1,0,78,False,False,0,0,0,0,0,4.2,2690,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
