Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
79,40,85,166,True,4.2,3,12/17/2022 2:00:05 PM,False,0,1,22,26.5,2559,,4.1,7,12/17/2022 2:42:44 PM,False,0,0,600FB929,22,0,13,GF,40/85,1007,1007,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0,0.32,0,0,0,1,0,82,False,False,0,0,0,0,0,4.15,No comms for 90s +,AI is off,N/A,N/A,N/A,Not Diving,0,0,0
10000,13.4,0,1,0.43,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.17,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,14.1,0,1,0.46,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.17,3058,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,15.9,0,1,0.47,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.17,3050,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,16.4,0,1,0.48,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.17,3034,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,18.6,0,1,0.5,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.17,3020,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,21.6,0,1,0.53,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.17,3012,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,23.3,0,1,0.54,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.17,3000,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,24.6,0,1,0.56,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.17,2978,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,23.7,0,1,0.55,0.32,0,0,99,1,0,80,False,False,0,0,0,0,0,4.16,2966,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
