Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
9,40,85,50,True,4.3,0,8/20/2021 3:45:37 PM,False,0,1,18,68.7,1766,,4.2,2,8/20/2021 4:15:03 PM,False,0,0,600FB929,18,0,10,GF,40/85,1014,1014,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,3.8,0,1,0.23,0.21,0,0,99,1,0,63,False,False,0,0,0,0,0,4.26,3144,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
10000,7.1,0,1,0.26,0.21,0,0,99,1,0,63,False,False,0,0,0,0,0,4.27,3116,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
20000,6.7,0,1,0.25,0.21,0,0,99,1,0,62,False,False,0,0,0,0,0,4.27,3094,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
30000,8.1,0,1,0.26,0.21,0,0,99,1,0,62,False,False,0,0,0,0,0,4.26,3078,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
40000,7.8,0,1,0.26,0.21,0,0,99,1,0,62,False,False,0,0,0,0,0,4.27,3062,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
50000,9.3,0,1,0.27,0.21,0,0,99,1,0,62,False,False,0,0,0,0,0,4.26,3050,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
60000,9.900001,0,1,0.27,0.21,0,0,99,1,0,62,False,False,0,0,0,0,0,4.26,3030,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
70000,11,0,1,0.28,0.21,0,0,99,1,0,61,False,False,0,0,0,0,0,4.27,3012,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
80000,11.8,0,1,0.28,0.21,0,0,99,1,0,61,False,False,0,0,0,0,0,4.27,2996,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
90000,12.5,0,1,0.29,0.21,0,0,99,1,0,61,False,False,0,0,0,0,0,4.26,2978,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
100000,13.4,0,1,0.29,0.21,0,0,99,1,0,60,False,False,0,0,0,0,0,4.26,2962,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
110000,14.7,0,1,0.3,0.21,0,0,99,1,0,60,False,False,0,0,0,0,0,4.26,2942,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
120000,19.1,0,1,0.33,0.21,0,0,99,1,0,59,False,False,0,0,0,0,0,4.26,2926,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
130000,22.1,0,1,0.35,0.21,0,0,99,1,0,59,False,False,0,0,0,0,0,4.26,2902,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
140000,24.6,0,1,0.37,0.21,0,0,99,1,0,59,False,False,0,0,0,0,0,4.26,2884,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
150000,27.3,0,1,0.38,0.21,0,0,99,1,0,59,False,False,0,0,0,0,0,4.26,2866,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
160000,30.2,0,1,0.4,0.21,0,0,99,1,0,58,False,False,0,0,0,0,0,4.26,2846,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
170000,34,0,1,0.42,0.21,0,0,99,1,0,58,False,False,0,0,0,0,0,4.26,2822,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
180000,36.6,0,5,0.44,0.21,0,0,99,1,0,58,False,False,0,0,0,0,0,4.26,2798,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
190000,38.7,0,5,0.46,0.21,0,0,99,1,0,57,False,False,0,0,0,0,0,4.26,2784,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
200000,42.2,0,5,0.48,0.21,0,0,95,1,0,57,False,False,0,0,0,0,0,4.26,2760,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
210000,45.7,0,5,0.5,0.21,0,0,77,1,0,57,False,False,0,0,0,0,0,4.26,2736,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
220000,47.7,0,5,0.51,0.21,0,0,67,1,0,57,False,False,0,0,0,0,0,4.26,2708,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
230000,49.3,0,5,0.52,0.21,0,0,63,1,0,57,False,False,0,0,0,0,0,4.26,2686,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
240000,50.5,0,5,0.53,0.21,0,0,59,1,0,56,False,False,0,0,0,0,0,4.26,2668,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
250000,52.4,0,5,0.55,0.21,0,0,52,1,0,56,False,False,0,0,0,0,0,4.26,2654,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
260000,53.2,0,5,0.55,0.21,0,0,52,1,0,56,False,False,0,0,0,0,0,4.26,2634,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
270000,53.3,0,5,0.55,0.21,0,0,51,1,0,56,False,False,0,0,0,0,0,4.26,2608,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
280000,54.6,0,5,0.56,0.21,0,0,47,1,0,56,False,False,0,0,0,0,0,4.26,2580,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
290000,54.6,0,5,0.56,0.21,0,0,48,1,0,56,False,False,0,0,0,0,0,4.26,2580,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
300000,59.3,0,5,0.58,0.21,0,0,41,1,0,56,False,False,0,0,0,0,0,4.26,2556,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
310000,60.3,0,5,0.6,0.21,0,0,36,1,0,56,False,False,0,0,0,0,0,4.26,2530,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
320000,60.1,0,5,0.59,0.21,0,0,37,1,0,56,False,False,0,0,0,0,0,4.26,2512,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
330000,58.4,0,5,0.58,0.21,0,0,40,1,0,56,False,False,0,0,0,0,0,4.26,2490,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
340000,59,0,5,0.58,0.21,0,0,39,1,0,56,False,False,0,0,0,0,0,4.26,2486,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
350000,58.6,0,5,0.58,0.21,0,0,39,1,0,56,False,False,0,0,0,0,0,4.26,2460,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
360000,58.1,0,5,0.58,0.21,0,0,39,1,0,56,False,False,0,0,0,0,0,4.26,2434,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
370000,56.5,0,5,0.57,0.21,0,0,42,1,0,56,False,False,0,0,0,0,0,4.26,2424,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
380000,55.8,0,5,0.57,0.21,0,0,43,1,0,56,False,False,0,0,0,0,0,4.26,2402,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
390000,56.5,0,5,0.57,0.21,0,0,42,1,0,56,False,False,0,0,0,0,0,4.26,2390,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
400000,58.1,0,5,0.58,0.21,0,0,39,1,0,56,False,False,0,0,0,0,0,4.26,2366,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
410000,58,0,5,0.58,0.21,0,0,39,1,0,56,False,False,0,0,0,0,0,4.26,2348,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
420000,58.1,0,5,0.58,0.21,0,0,38,1,0,56,False,False,0,0,0,0,0,4.26,2336,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
