Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
54,40,85,31373,True,4.3,0,12/11/2022 9:49:29 AM,False,0,1,22,87.8,1808,,4.3,10,12/11/2022 10:19:37 AM,False,0,0,600FB929,22,0,13,GF,40/85,1014,1014,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0,0.32,0,0,0,1,0,82,False,False,0,0,0,0,0,4.27,No comms for 90s +,AI is off,N/A,N/A,N/A,Not Diving,0,0,0
10000,9.1,0,1,0.41,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.28,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,12.8,0,1,0.44,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.29,3102,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,20.1,0,1,0.51,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.29,3072,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,30.8,0,1,0.61,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.29,3040,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,40.7,0,5,0.71,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.29,3020,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,53.2,0,5,0.82,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.29,2978,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,60.2,0,5,0.9,0.32,0,0,80,1,0,81,False,False,0,0,0,0,0,4.28,2946,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,65.5,0,5,0.95,0.32,0,0,59,1,0,81,False,False,0,0,0,0,0,4.29,2920,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,69.2,0,5,0.98,0.32,0,0,54,1,0,81,False,False,0,0,0,0,0,4.28,2896,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,72.5,0,6,1.02,0.32,0,0,46,1,0,81,False,False,0,0,0,0,0,4.28,2876,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,74.2,0,6,1.03,0.32,0,0,44,1,0,81,False,False,0,0,0,0,0,4.28,2840,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,77.7,0,6,1.08,0.32,0,0,37,1,0,81,False,False,0,0,0,0,0,4.28,2804,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,77.9,0,6,1.07,0.32,0,0,39,1,0,81,False,False,0,0,0,0,0,4.28,2798,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,78.7,0,6,1.09,0.32,0,0,34,1,0,81,False,False,0,0,0,0,0,4.28,2764,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,79.4,0,6,1.1,0.32,0,0,34,1,0,81,False,False,0,0,0,0,0,4.28,2756,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,81.4,0,6,1.11,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.28,2732,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,81.4,0,6,1.1,0.32,0,0,33,1,0,81,False,False,0,0,0,0,0,4.28,2732,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,81.9,0,6,1.12,0.32,0,0,31,1,0,81,False,False,0,0,0,0,0,4.28,2720,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,81.6,0,6,1.11,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.28,2704,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,79.8,0,6,1.1,0.32,0,0,33,1,0,81,False,False,0,0,0,0,0,4.28,2674,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,79.7,0,6,1.1,0.32,0,0,33,1,0,81,False,False,0,0,0,0,0,4.28,2660,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,80.4,0,6,1.1,0.32,0,0,33,1,0,81,False,False,0,0,0,0,0,4.28,2650,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,80,0,6,1.1,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.28,2638,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,79.9,0,6,1.09,0.32,0,0,33,1,0,81,False,False,0,0,0,0,0,4.28,2624,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,80.5,0,6,1.1,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.28,2608,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,80.4,0,6,1.1,0.32,0,0,32,1,0,81,False,False,0,0,0,0,0,4.28,2596,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,80.8,0,6,1.1,0.32,0,0,31,1,0,80,False,False,0,0,0,0,0,4.28,2578,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,79.2,0,6,1.09,0.32,0,0,32,1,0,80,False,False,0,0,0,0,0,4.28,2564,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
