Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
1,40,85,37061,True,4.3,0,7/4/2021 9:12:15 AM,False,0,1,18,55.5,2484,,4.2,1,7/4/2021 9:53:39 AM,False,0,0,600FB929,18,0,10,GF,40/85,1012,1012,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,4,0,1,0.24,0.21,0,0,0,1,0,84,False,False,0,0,0,0,0,4.28,No comms for 90s +,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,Not paired,AI is off,0,0,0
10000,9.1,0,1,0.26,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.28,3202,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
20000,12.5,0,1,0.29,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.28,3188,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
30000,17,0,1,0.32,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.28,3174,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
40000,22.9,0,1,0.35,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.28,3162,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
50000,24.6,0,1,0.36,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.28,3140,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
60000,24.4,0,1,0.37,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.27,3120,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
70000,25.2,0,1,0.37,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.28,3104,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
80000,28.5,0,1,0.38,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.28,3094,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
90000,26.1,0,1,0.38,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.28,3070,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
100000,25.5,0,1,0.38,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.28,3058,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
110000,29.6,0,1,0.4,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.28,3048,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
120000,26.9,0,1,0.37,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.28,3040,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
130000,26,0,1,0.38,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.27,3024,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
140000,25.3,0,1,0.38,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.27,3008,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
150000,24,0,1,0.36,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.28,2992,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
160000,24.4,0,1,0.37,0.21,0,0,99,1,0,84,False,False,0,0,0,0,0,4.28,2978,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
170000,26.7,0,1,0.38,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.27,2962,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
180000,28.6,0,1,0.39,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.27,2950,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
190000,31.8,0,1,0.4,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.27,2938,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
200000,33.1,0,1,0.42,0.21,0,0,99,1,0,83,False,False,0,0,0,0,0,4.28,2922,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
