Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
81,40,85,7335,True,4.3,0,12/22/2022 6:09:29 PM,False,0,1,22,22.8,2568,,4.3,0,12/22/2022 6:52:17 PM,False,0,0,600FB929,22,0,13,GF,40/85,1003,1003,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,1.1,0,0,0.21,0.21,0,0,0,1,0,79,False,False,0,0,0,0,0,4.32,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,11.1,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,13.4,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.32,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,15.9,0,1,0.31,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,15.2,0,1,0.31,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.32,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,14.1,0,1,0.3,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,12.1,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,9.900001,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,10,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,10.4,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,10.1,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,12.4,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,12.9,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.32,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,11.6,0,1,0.28,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,10.5,0,1,0.28,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,12.4,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,13.8,0,1,0.3,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,14.7,0,1,0.3,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,14.8,0,1,0.3,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,14.5,0,1,0.3,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,14.7,0,1,0.3,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,13.5,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,11.5,0,1,0.28,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,10.5,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,9.400001,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,8.8,0,1,0.26,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,8.3,0,1,0.26,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,8.3,0,1,0.26,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,9,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,9.3,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,9.6,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,8.6,0,1,0.26,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,9.5,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,8.8,0,1,0.26,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,10.2,0,1,0.27,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,12.6,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,14.1,0,1,0.3,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,13.5,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
380000,13.8,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
390000,13.2,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
400000,13,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
410000,13.7,0,1,0.29,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
420000,15.8,0,1,0.31,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
430000,16.1,0,1,0.31,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
440000,18,0,1,0.32,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
450000,18.2,0,1,0.33,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
460000,19.4,0,1,0.33,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
470000,18.8,0,1,0.33,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
480000,20.4,0,1,0.33,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
490000,21,0,1,0.34,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
500000,21.4,0,1,0.35,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
510000,21.4,0,1,0.34,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.31,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
520000,21.8,0,1,0.35,0.21,0,0,99,1,0,79,False,False,0,0,0,0,0,4.3,No comms for 90s +,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
