Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
96,40,85,1001,True,4.3,0,1/1/2023 9:17:15 AM,False,0,1,22,110.1,1861,,4.3,16,1/1/2023 9:48:16 AM,False,0,0,600FB929,22,0,13,GF,40/85,1015,1015,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,2.9,0,1,0.4,0.36,0,0,0,1,0,85,False,False,0,0,0,0,0,4.28,3320,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,9.3,0,1,0.45,0.36,0,0,99,1,0,83,False,False,0,0,0,0,0,4.28,3306,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,17.9,0,1,0.55,0.36,0,0,99,1,0,82,False,False,0,0,0,0,0,4.28,3292,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,24,0,1,0.61,0.36,0,0,99,1,0,81,False,False,0,0,0,0,0,4.28,3276,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,34.7,0,1,0.72,0.36,0,0,99,1,0,80,False,False,0,0,0,0,0,4.28,3258,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,43.1,0,5,0.82,0.36,0,0,99,1,0,80,False,False,0,0,0,0,0,4.28,3238,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,51.6,0,5,0.91,0.36,0,0,99,1,0,79,False,False,0,0,0,0,0,4.28,3226,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,62.6,0,5,1.03,0.36,0,0,96,1,0,79,False,False,0,0,0,0,0,4.28,3202,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,71.7,0,6,1.14,0.36,0,0,61,1,0,79,False,False,0,0,0,0,0,4.28,3168,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,77.5,0,6,1.2,0.36,0,0,49,1,0,79,False,False,0,0,0,0,0,4.28,3146,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,80,0,6,1.23,0.36,0,0,45,1,0,78,False,False,0,0,0,0,0,4.28,3122,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,79,0,6,1.23,0.36,0,0,44,1,0,78,False,False,0,0,0,0,0,4.28,3108,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,76.5,0,6,1.2,0.36,0,0,49,1,0,78,False,False,0,0,0,0,0,4.28,3090,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,83,0,6,1.25,0.36,0,0,42,1,0,78,False,False,0,0,0,0,0,4.28,3066,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,87.2,0,6,1.31,0.36,0,0,35,1,0,78,False,False,0,0,0,0,0,4.28,3044,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,91.4,0,6,1.36,0.36,0,0,31,1,0,78,False,False,0,0,0,0,0,4.28,3040,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,98.4,0,6,1.42,0.36,0,0,26,1,0,78,False,False,0,0,0,0,0,4.28,3004,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,101.7,0,9,1.48,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.28,2980,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,102.9,0,9,1.49,0.36,0,0,21,1,0,78,False,False,0,0,0,0,0,4.28,2954,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,103.4,0,9,1.5,0.36,0,0,21,1,0,78,False,False,0,0,0,0,0,4.28,2930,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,104,0,9,1.5,0.36,0,0,21,1,0,78,False,False,0,0,0,0,0,4.28,2914,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,102.8,0,9,1.5,0.36,0,0,21,1,0,78,False,False,0,0,0,0,0,4.28,2882,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,104,0,9,1.5,0.36,0,0,20,1,0,78,False,False,0,0,0,0,0,4.28,2870,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,103.5,0,9,1.49,0.36,0,0,20,1,0,78,False,False,0,0,0,0,0,4.27,2866,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,101.6,0,9,1.48,0.36,0,0,21,1,0,78,False,False,0,0,0,0,0,4.28,2820,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,100.8,0,8,1.46,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.28,2812,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,101.8,0,9,1.47,0.36,0,0,21,1,0,78,False,False,0,0,0,0,0,4.27,2778,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,101.4,0,9,1.47,0.36,0,0,21,1,0,78,False,False,0,0,0,0,0,4.28,2752,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,101.6,0,9,1.48,0.36,0,0,20,1,0,78,False,False,0,0,0,0,0,4.27,2742,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,101.1,0,9,1.47,0.36,0,0,21,1,0,78,False,False,0,0,0,0,0,4.27,2714,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,103.5,0,9,1.49,0.36,0,0,20,1,0,78,False,False,0,0,0,0,0,4.27,2690,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,101.8,0,9,1.47,0.36,0,0,20,1,0,78,False,False,0,0,0,0,0,4.27,2672,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,96.9,0,8,1.42,0.36,0,0,23,1,0,78,False,False,0,0,0,0,0,4.27,2672,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,95.1,0,8,1.4,0.36,0,0,24,1,0,78,False,False,0,0,0,0,0,4.27,2644,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,98,0,8,1.43,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.28,2616,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,97.9,0,8,1.43,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.28,2592,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,96.7,0,8,1.42,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.27,2588,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,95.4,0,8,1.4,0.36,0,0,23,1,0,78,False,False,0,0,0,0,0,4.27,2564,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
380000,95.2,0,8,1.4,0.36,0,0,23,1,0,78,False,False,0,0,0,0,0,4.27,2552,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
390000,93.7,0,8,1.39,0.36,0,0,24,1,0,78,False,False,0,0,0,0,0,4.27,2530,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
400000,93.9,0,8,1.39,0.36,0,0,24,1,0,78,False,False,0,0,0,0,0,4.27,2506,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
410000,93.7,0,8,1.38,0.36,0,0,24,1,0,78,False,False,0,0,0,0,0,4.28,2484,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
420000,93.4,0,8,1.4,0.36,0,0,23,1,0,78,False,False,0,0,0,0,0,4.27,2464,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
430000,93.5,0,8,1.39,0.36,0,0,23,1,0,78,False,False,0,0,0,0,0,4.27,2452,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
440000,93.9,0,8,1.39,0.36,0,0,23,1,0,78,False,False,0,0,0,0,0,4.27,2424,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
450000,93.3,0,8,1.38,0.36,0,0,24,1,0,78,False,False,0,0,0,0,0,4.27,2402,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
460000,94.5,0,8,1.39,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.27,2380,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
470000,93,0,8,1.38,0.36,0,0,23,1,0,78,False,False,0,0,0,0,0,4.27,2360,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
480000,93.9,0,8,1.4,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.27,2348,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
490000,94.2,0,8,1.39,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.27,2342,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
500000,94.2,0,8,1.39,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.27,2318,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
510000,93.9,0,8,1.39,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.27,2300,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
520000,94.4,0,8,1.4,0.36,0,0,22,1,0,78,False,False,0,0,0,0,0,4.27,2292,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
530000,95.6,0,8,1.41,0.36,0,0,20,1,0,78,False,False,0,0,0,0,0,4.27,2268,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
540000,100.4,0,8,1.45,0.36,0,0,18,1,0,78,False,False,0,0,0,0,0,4.27,2242,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
550000,103.7,0,9,1.49,0.36,0,0,16,1,0,77,False,False,0,0,0,0,0,4.27,2212,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
560000,107.2,0,9,1.53,0.36,0,0,14,1,0,77,False,False,0,0,0,0,0,4.27,2204,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
570000,109.3,0,9,1.55,0.36,0,0,13,1,0,77,False,False,0,0,0,0,0,4.27,2168,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
580000,108.1,0,9,1.55,0.36,0,0,13,1,0,77,False,False,0,0,0,0,0,4.27,2152,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
590000,106.4,0,9,1.53,0.36,0,0,14,1,0,77,False,False,0,0,0,0,0,4.27,2136,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
600000,105.2,0,9,1.51,0.36,0,0,14,1,0,77,False,False,0,0,0,0,0,4.27,2122,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
610000,105.6,0,9,1.52,0.36,0,0,14,1,0,77,False,False,0,0,0,0,0,4.27,2098,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
620000,104.8,0,9,1.51,0.36,0,0,14,1,0,77,False,False,0,0,0,0,0,4.27,2082,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
630000,104.1,0,9,1.5,0.36,0,0,14,1,0,77,False,False,0,0,0,0,0,4.27,2062,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
640000,104.3,0,9,1.5,0.36,0,0,14,1,0,77,False,False,0,0,0,0,0,4.27,2046,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
650000,105.8,0,9,1.51,0.36,0,0,13,1,0,77,False,False,0,0,0,0,0,4.27,2014,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
660000,107.8,0,9,1.54,0.36,0,0,12,1,0,77,False,False,0,0,0,0,0,4.27,2000,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
670000,108.6,0,9,1.54,0.36,0,0,12,1,0,77,False,False,0,0,0,0,0,4.27,1978,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
680000,109.1,0,9,1.55,0.36,0,0,12,1,0,77,False,False,0,0,0,0,0,4.27,1954,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
690000,107.2,0,9,1.54,0.36,0,0,12,1,0,77,False,False,0,0,0,0,0,4.27,1918,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
700000,104.1,0,9,1.51,0.36,0,0,12,1,0,77,False,False,0,0,0,0,0,4.27,1896,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
710000,105,0,9,1.51,0.36,0,0,12,1,0,77,False,False,0,0,0,0,0,4.27,1882,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
