Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
26,40,85,34,True,4.2,8,11/13/2022 10:16:43 AM,False,0,1,22,47.1,2565,,4.2,14,11/13/2022 10:59:28 AM,False,0,0,600FB929,22,0,13,GF,40/85,1014,1014,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0.33,0.32,0,0,0,1,0,87,False,False,0,0,0,0,0,4.2,2888,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,8.900001,0,1,0.4,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.2,2876,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,16.5,0,1,0.47,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.2,2860,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,24.1,0,1,0.56,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.2,2838,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,30.4,0,1,0.61,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.2,2822,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,35.3,0,1,0.66,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.2,2800,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,38.9,0,5,0.7,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.2,2774,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,40.4,0,5,0.71,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2752,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,39.9,0,5,0.7,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2736,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,41,0,5,0.72,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2714,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,40.9,0,5,0.72,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2698,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,40.3,0,5,0.71,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2682,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,41.6,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2666,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,41.7,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2660,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,42.5,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2650,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,43.4,0,5,0.74,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2624,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,42.7,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2616,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,42.7,0,5,0.74,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2612,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,42.8,0,5,0.74,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2604,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,42,0,5,0.74,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2596,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,42.1,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2588,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,41.5,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2580,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,41.6,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2568,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,41.6,0,5,0.72,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2544,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,43.1,0,5,0.74,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2538,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,42.8,0,5,0.74,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2530,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,42.1,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2520,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,42.3,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2502,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,42.7,0,5,0.73,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2490,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,44.5,0,5,0.75,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2476,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,46.7,0,5,0.77,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2468,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,46.7,0,5,0.78,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2460,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
