Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
25,40,85,1482,True,4.2,0,11/13/2022 9:13:18 AM,False,0,1,22,98.6,1787,,4.2,10,11/13/2022 9:43:06 AM,False,0,0,600FB929,22,0,13,GF,40/85,1010,1010,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0,0.32,0,0,0,1,0,83,False,False,0,0,0,0,0,4.23,No comms for 90s +,AI is off,N/A,N/A,N/A,Not Diving,0,0,0
10000,9,0,1,0.4,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.24,2812,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,12.3,0,1,0.43,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.24,2796,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,15.4,0,1,0.46,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.24,2782,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,22.6,0,1,0.53,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.24,2766,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,33.6,0,1,0.64,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.25,2744,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,40.1,0,5,0.7,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.24,2724,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,45.2,0,5,0.76,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.24,2710,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,47.1,0,5,0.78,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.24,2708,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,54.9,0,5,0.85,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.24,2678,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,62.4,0,5,0.92,0.32,0,0,68,1,0,83,False,False,0,0,0,0,0,4.24,2668,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,68.4,0,5,0.98,0.32,0,0,54,1,0,83,False,False,0,0,0,0,0,4.24,2638,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,72.9,0,6,1.02,0.32,0,0,46,1,0,83,False,False,0,0,0,0,0,4.24,2614,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,79.7,0,6,1.09,0.32,0,0,36,1,0,83,False,False,0,0,0,0,0,4.24,2602,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,85.1,0,6,1.14,0.32,0,0,30,1,0,82,False,False,0,0,0,0,0,4.24,2588,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,89.4,0,6,1.19,0.32,0,0,25,1,0,82,False,False,0,0,0,0,0,4.24,2570,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,89.2,0,6,1.19,0.32,0,0,25,1,0,82,False,False,0,0,0,0,0,4.24,2556,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,90.8,0,6,1.2,0.32,0,0,24,1,0,82,False,False,0,0,0,0,0,4.24,2518,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,92.3,0,6,1.21,0.32,0,0,23,1,0,82,False,False,0,0,0,0,0,4.24,2496,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,92.4,0,6,1.21,0.32,0,0,23,1,0,82,False,False,0,0,0,0,0,4.24,2490,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,89.9,0,6,1.2,0.32,0,0,24,1,0,82,False,False,0,0,0,0,0,4.24,2466,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,85.5,0,6,1.15,0.32,0,0,27,1,0,82,False,False,0,0,0,0,0,4.24,2476,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,85.2,0,6,1.15,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2448,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,84.9,0,6,1.14,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2432,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,85,0,6,1.14,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2422,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,84.5,0,6,1.14,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2404,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,84.6,0,6,1.14,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2386,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
270000,84.2,0,6,1.14,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2384,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
280000,83.4,0,6,1.13,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2354,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
290000,83.8,0,6,1.13,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2338,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
300000,82.2,0,6,1.13,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2326,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
310000,81,0,6,1.11,0.32,0,0,29,1,0,82,False,False,0,0,0,0,0,4.24,2320,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
320000,82.7,0,6,1.12,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2308,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
330000,83.6,0,6,1.13,0.32,0,0,28,1,0,82,False,False,0,0,0,0,0,4.24,2282,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
340000,83.5,0,6,1.13,0.32,0,0,27,1,0,82,False,False,0,0,0,0,0,4.24,2268,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
350000,83.2,0,6,1.13,0.32,0,0,27,1,0,82,False,False,0,0,0,0,0,4.24,2262,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
360000,83,0,6,1.13,0.32,0,0,27,1,0,82,False,False,0,0,0,0,0,4.24,2230,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
370000,82,0,6,1.12,0.32,0,0,27,1,0,82,False,False,0,0,0,0,0,4.24,2218,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
