Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
33,40,85,995,True,4.3,0,11/15/2022 9:00:03 AM,False,0,1,22,34.7,2790,,4.3,5,11/15/2022 9:46:33 AM,False,0,0,600FB929,22,0,13,GF,40/85,1013,1013,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,2.4,0,0,0.34,0.32,0,0,0,1,0,85,False,False,0,0,0,0,0,4.32,2984,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,9,0,1,0.4,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.31,2974,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,12.3,0,1,0.44,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.32,2962,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,13.6,0,1,0.46,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.32,2958,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,17.3,0,1,0.48,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.31,2940,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,17.6,0,1,0.49,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.32,2930,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,17.1,0,1,0.49,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.32,2922,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,15.8,0,1,0.48,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.32,2912,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,16.5,0,1,0.48,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.32,2908,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,16.8,0,1,0.48,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.31,2904,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
