Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
64,40,85,177,True,4.2,4,12/13/2022 2:05:44 PM,False,0,1,22,42.8,2413,,4.2,10,12/13/2022 2:45:57 PM,False,0,0,600FB929,22,0,13,GF,40/85,1009,1009,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,0,0,0.32,0,0,0,1,0,95,False,False,0,0,0,0,0,4.19,No comms for 90s +,AI is off,N/A,N/A,N/A,Not Diving,0,0,0
10000,19.3,0,1,0.49,0.32,0,0,99,1,0,93,False,False,0,0,0,0,0,4.2,2966,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,28.3,0,1,0.58,0.32,0,0,99,1,0,89,False,False,0,0,0,0,0,4.2,2946,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,34.4,0,1,0.65,0.32,0,0,99,1,0,86,False,False,0,0,0,0,0,4.2,2926,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,35,0,4,0.66,0.32,0,0,99,1,0,85,False,False,0,0,0,0,0,4.2,2906,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,36.9,0,5,0.67,0.32,0,0,99,1,0,84,False,False,0,0,0,0,0,4.2,2894,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,39.2,0,5,0.69,0.32,0,0,99,1,0,83,False,False,0,0,0,0,0,4.2,2884,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,37.8,0,5,0.68,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.2,2868,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,36.4,0,5,0.67,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.2,2848,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,34.9,0,5,0.66,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.2,2832,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,36.1,0,5,0.67,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,4.2,2822,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,36.5,0,5,0.67,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2810,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,37.5,0,5,0.68,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2800,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,37.4,0,5,0.68,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2786,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
140000,38.1,0,5,0.69,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2772,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
150000,39,0,5,0.7,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2764,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
160000,38.4,0,5,0.69,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2756,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
170000,38.9,0,5,0.7,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2752,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
180000,37.7,0,5,0.69,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2734,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
190000,40,0,5,0.7,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2724,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
200000,39.5,0,5,0.7,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.19,2720,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
210000,35.9,0,5,0.67,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2714,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
220000,38.8,0,5,0.69,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2704,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
230000,38,0,5,0.69,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2694,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
240000,37.8,0,5,0.68,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2688,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
250000,36.3,0,5,0.67,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2676,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
260000,36.1,0,5,0.67,0.32,0,0,99,1,0,81,False,False,0,0,0,0,0,4.2,2670,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
