Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
46,40,85,176,True,3.9,3,11/17/2022 6:36:05 PM,False,0,1,22,49.4,2543,,3.9,9,11/17/2022 7:18:28 PM,False,0,0,600FB929,22,0,13,GF,40/85,1013,1013,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,1.3,0,0,0.33,0.32,0,0,0,1,0,82,False,False,0,0,0,0,0,3.87,2916,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
10000,10.2,0,1,0.41,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2908,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
20000,15.2,0,1,0.46,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2902,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
30000,22.6,0,1,0.53,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2890,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
40000,29.5,0,1,0.6,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2876,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
50000,35.2,0,1,0.66,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2872,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
60000,37,0,5,0.68,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2860,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
70000,38.3,0,5,0.69,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2846,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
80000,38.2,0,5,0.69,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2830,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
90000,37.7,0,5,0.69,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2828,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
100000,38.5,0,5,0.7,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2814,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
110000,37.4,0,5,0.68,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2802,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
120000,36.5,0,5,0.68,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2796,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
130000,38,0,5,0.69,0.32,0,0,99,1,0,82,False,False,0,0,0,0,0,3.87,2790,AI is off,N/A,N/A,N/A,GTR and SAC are off,0,0,0
