Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
3,40,85,1280,True,4.3,0,7/5/2021 9:15:36 AM,False,0,1,18,47.6,2665,,4.3,0,7/5/2021 10:00:01 AM,False,0,0,600FB929,18,0,10,GF,40/85,1009,1009,Teric
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,1.1,0,0,0.22,0.21,0,0,0,1,0,86,False,False,0,0,0,0,0,4.32,3182,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
10000,13.9,0,1,0.28,0.21,0,0,99,1,0,86,False,False,0,0,0,0,0,4.32,3172,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
20000,15.7,0,1,0.31,0.21,0,0,99,1,0,85,False,False,0,0,0,0,0,4.32,3156,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
30000,15.7,0,1,0.31,0.21,0,0,99,1,0,85,False,False,0,0,0,0,0,4.32,3148,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
40000,21.6,0,1,0.35,0.21,0,0,99,1,0,85,False,False,0,0,0,0,0,4.32,3138,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
50000,22.3,0,1,0.35,0.21,0,0,99,1,0,85,False,False,0,0,0,0,0,4.32,3124,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
60000,22.3,0,1,0.35,0.21,0,0,99,1,0,85,False,False,0,0,0,0,0,4.32,3116,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
70000,22.2,0,1,0.35,0.21,0,0,99,1,0,85,False,False,0,0,0,0,0,4.32,3110,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
80000,22.6,0,1,0.35,0.21,0,0,99,1,0,85,False,False,0,0,0,0,0,4.32,3098,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
90000,23,0,1,0.35,0.21,0,0,99,1,0,85,False,False,0,0,0,0,0,4.32,3088,Not paired,UNAVAILABLE_SENSOR_DATA,UNAVAILABLE_SENSOR_DATA,N/A,GTR and SAC are off,0,0,0
